,time,temperature_2m,relativehumidity_2m,dewpoint_2m,apparent_temperature,pressure_msl,surface_pressure,precipitation,direct_radiation,diffuse_radiation,windspeed_10m,pm2.5,nadm_visina,datum_od,merilno_mesto,o3,benzen,ge_sirina,pm10,co,no2,sifra,datum_do,ge_dolzina,so2
0,2023-02-15 20:00:00,1.0,89,-0.5,-2.5,1030.9,1001.2,0.0,0.0,0.0,7.1,51.0,230,2023-02-15 19:00:00,Ptuj,,,46.425815,62.0,,,E801,2023-02-15 20:00:00,15.881421,
1,2023-02-15 21:00:00,0.3,90,-1.1,-5.2,1030.7,1000.8,0.0,0.0,0.0,7.6,62.0,230,2023-02-15 20:00:00,Ptuj,,,46.425815,70.0,,,E801,2023-02-15 21:00:00,15.881421,
2,2023-02-15 21:00:00,0.3,90,-1.1,-5.2,1030.7,1000.8,0.0,0.0,0.0,7.6,62.0,230,2023-02-15 20:00:00,Ptuj,,,46.425815,70.0,,,E801,2023-02-15 21:00:00,15.881421,
3,2023-02-15 21:00:00,0.3,90,-1.1,-5.2,1030.7,1000.8,0.0,0.0,0.0,7.6,62.0,230,2023-02-15 20:00:00,Ptuj,,,46.425815,70.0,,,E801,2023-02-15 21:00:00,15.881421,
4,2023-02-15 21:00:00,0.3,90,-1.1,-5.2,1030.7,1000.8,0.0,0.0,0.0,7.6,62.0,230,2023-02-15 20:00:00,Ptuj,,,46.425815,70.0,,,E801,2023-02-15 21:00:00,15.881421,
5,2023-02-15 21:00:00,0.3,90,-1.1,-5.2,1030.7,1000.8,0.0,0.0,0.0,7.6,62.0,230,2023-02-15 20:00:00,Ptuj,,,46.425815,70.0,,,E801,2023-02-15 21:00:00,15.881421,
6,2023-02-15 21:00:00,0.3,90,-1.1,-5.2,1030.7,1000.8,0.0,0.0,0.0,7.6,62.0,230,2023-02-15 20:00:00,Ptuj,,,46.425815,70.0,,,E801,2023-02-15 21:00:00,15.881421,
7,2023-02-15 22:00:00,-0.4,92,-1.6,-5.8,1030.6,1000.6,0.0,0.0,0.0,8.1,59.0,230,2023-02-15 21:00:00,Ptuj,,,46.425815,65.0,,,E801,2023-02-15 22:00:00,15.881421,
8,2023-02-15 22:00:00,-0.4,92,-1.6,-5.8,1030.6,1000.6,0.0,0.0,0.0,8.1,59.0,230,2023-02-15 21:00:00,Ptuj,,,46.425815,65.0,,,E801,2023-02-15 22:00:00,15.881421,
9,2023-02-15 22:00:00,-0.4,92,-1.6,-5.8,1030.6,1000.6,0.0,0.0,0.0,8.1,59.0,230,2023-02-15 21:00:00,Ptuj,,,46.425815,65.0,,,E801,2023-02-15 22:00:00,15.881421,
10,2023-02-15 22:00:00,-0.4,92,-1.6,-5.8,1030.6,1000.6,0.0,0.0,0.0,8.1,59.0,230,2023-02-15 21:00:00,Ptuj,,,46.425815,65.0,,,E801,2023-02-15 22:00:00,15.881421,
11,2023-02-15 22:00:00,-0.4,92,-1.6,-5.8,1030.6,1000.6,0.0,0.0,0.0,8.1,59.0,230,2023-02-15 21:00:00,Ptuj,,,46.425815,65.0,,,E801,2023-02-15 22:00:00,15.881421,
12,2023-02-15 22:00:00,-0.4,92,-1.6,-5.8,1030.6,1000.6,0.0,0.0,0.0,8.1,59.0,230,2023-02-15 21:00:00,Ptuj,,,46.425815,65.0,,,E801,2023-02-15 22:00:00,15.881421,
13,2023-02-15 22:00:00,-0.4,92,-1.6,-5.8,1030.6,1000.6,0.0,0.0,0.0,8.1,59.0,230,2023-02-15 21:00:00,Ptuj,,,46.425815,65.0,,,E801,2023-02-15 22:00:00,15.881421,
14,2023-02-15 22:00:00,-0.4,92,-1.6,-5.8,1030.6,1000.6,0.0,0.0,0.0,8.1,59.0,230,2023-02-15 21:00:00,Ptuj,,,46.425815,65.0,,,E801,2023-02-15 22:00:00,15.881421,
15,2023-02-15 22:00:00,-0.4,92,-1.6,-5.8,1030.6,1000.6,0.0,0.0,0.0,8.1,59.0,230,2023-02-15 21:00:00,Ptuj,,,46.425815,65.0,,,E801,2023-02-15 22:00:00,15.881421,
16,2023-02-15 22:00:00,-0.4,92,-1.6,-5.8,1030.6,1000.6,0.0,0.0,0.0,8.1,59.0,230,2023-02-15 21:00:00,Ptuj,,,46.425815,65.0,,,E801,2023-02-15 22:00:00,15.881421,
17,2023-02-15 22:00:00,-0.4,92,-1.6,-5.8,1030.6,1000.6,0.0,0.0,0.0,8.1,59.0,230,2023-02-15 21:00:00,Ptuj,,,46.425815,65.0,,,E801,2023-02-15 22:00:00,15.881421,
18,2023-02-15 22:00:00,-0.4,92,-1.6,-5.8,1030.6,1000.6,0.0,0.0,0.0,8.1,59.0,230,2023-02-15 21:00:00,Ptuj,,,46.425815,65.0,,,E801,2023-02-15 22:00:00,15.881421,
19,2023-02-15 23:00:00,-1.1,93,-2.1,-4.2,1030.4,1000.5,0.0,0.0,0.0,6.6,62.0,230,2023-02-15 22:00:00,Ptuj,,,46.425815,65.0,,,E801,2023-02-15 23:00:00,15.881421,
20,2023-02-15 23:00:00,-1.1,93,-2.1,-4.2,1030.4,1000.5,0.0,0.0,0.0,6.6,62.0,230,2023-02-15 22:00:00,Ptuj,,,46.425815,65.0,,,E801,2023-02-15 23:00:00,15.881421,
21,2023-02-15 23:00:00,-1.1,93,-2.1,-4.2,1030.4,1000.5,0.0,0.0,0.0,6.6,62.0,230,2023-02-15 22:00:00,Ptuj,,,46.425815,65.0,,,E801,2023-02-15 23:00:00,15.881421,
22,2023-02-15 23:00:00,-1.1,93,-2.1,-4.2,1030.4,1000.5,0.0,0.0,0.0,6.6,62.0,230,2023-02-15 22:00:00,Ptuj,,,46.425815,65.0,,,E801,2023-02-15 23:00:00,15.881421,
23,2023-02-15 23:00:00,-1.1,93,-2.1,-4.2,1030.4,1000.5,0.0,0.0,0.0,6.6,62.0,230,2023-02-15 22:00:00,Ptuj,,,46.425815,65.0,,,E801,2023-02-15 23:00:00,15.881421,
24,2023-02-15 23:00:00,-1.1,93,-2.1,-4.2,1030.4,1000.5,0.0,0.0,0.0,6.6,62.0,230,2023-02-15 22:00:00,Ptuj,,,46.425815,65.0,,,E801,2023-02-15 23:00:00,15.881421,
25,2023-02-15 23:00:00,-1.1,93,-2.1,-4.2,1030.4,1000.5,0.0,0.0,0.0,6.6,62.0,230,2023-02-15 22:00:00,Ptuj,,,46.425815,65.0,,,E801,2023-02-15 23:00:00,15.881421,
26,2023-02-15 23:00:00,-1.1,93,-2.1,-4.2,1030.4,1000.5,0.0,0.0,0.0,6.6,62.0,230,2023-02-15 22:00:00,Ptuj,,,46.425815,65.0,,,E801,2023-02-15 23:00:00,15.881421,
27,2023-02-15 23:00:00,-1.1,93,-2.1,-4.2,1030.4,1000.5,0.0,0.0,0.0,6.6,62.0,230,2023-02-15 22:00:00,Ptuj,,,46.425815,65.0,,,E801,2023-02-15 23:00:00,15.881421,
28,2023-02-15 23:00:00,-1.1,93,-2.1,-4.2,1030.4,1000.5,0.0,0.0,0.0,6.6,62.0,230,2023-02-15 22:00:00,Ptuj,,,46.425815,65.0,,,E801,2023-02-15 23:00:00,15.881421,
29,2023-02-15 23:00:00,-1.1,93,-2.1,-4.2,1030.4,1000.5,0.0,0.0,0.0,6.6,62.0,230,2023-02-15 22:00:00,Ptuj,,,46.425815,65.0,,,E801,2023-02-15 23:00:00,15.881421,
30,2023-02-15 23:00:00,-1.1,93,-2.1,-4.2,1030.4,1000.5,0.0,0.0,0.0,6.6,62.0,230,2023-02-15 22:00:00,Ptuj,,,46.425815,65.0,,,E801,2023-02-15 23:00:00,15.881421,
31,2023-02-16 00:00:00,-1.4,94,-2.3,-2.6,1030.5,1000.8,0.0,0.0,0.0,4.6,60.0,230,2023-02-15 23:00:00,Ptuj,,,46.425815,62.0,,,E801,2023-02-16 00:00:00,15.881421,
32,2023-02-16 00:00:00,-1.4,94,-2.3,-2.6,1030.5,1000.8,0.0,0.0,0.0,4.6,60.0,230,2023-02-15 23:00:00,Ptuj,,,46.425815,62.0,,,E801,2023-02-16 00:00:00,15.881421,
33,2023-02-16 00:00:00,-1.4,94,-2.3,-2.6,1030.5,1000.8,0.0,0.0,0.0,4.6,60.0,230,2023-02-15 23:00:00,Ptuj,,,46.425815,62.0,,,E801,2023-02-16 00:00:00,15.881421,
34,2023-02-16 00:00:00,-1.4,94,-2.3,-2.6,1030.5,1000.8,0.0,0.0,0.0,4.6,60.0,230,2023-02-15 23:00:00,Ptuj,,,46.425815,62.0,,,E801,2023-02-16 00:00:00,15.881421,
35,2023-02-16 00:00:00,-1.4,94,-2.3,-2.6,1030.5,1000.8,0.0,0.0,0.0,4.6,60.0,230,2023-02-15 23:00:00,Ptuj,,,46.425815,62.0,,,E801,2023-02-16 00:00:00,15.881421,
36,2023-02-16 00:00:00,-1.4,94,-2.3,-2.6,1030.5,1000.8,0.0,0.0,0.0,4.6,60.0,230,2023-02-15 23:00:00,Ptuj,,,46.425815,62.0,,,E801,2023-02-16 00:00:00,15.881421,
37,2023-02-16 00:00:00,-1.4,94,-2.3,-2.6,1030.5,1000.8,0.0,0.0,0.0,4.6,60.0,230,2023-02-15 23:00:00,Ptuj,,,46.425815,62.0,,,E801,2023-02-16 00:00:00,15.881421,
38,2023-02-16 00:00:00,-1.4,94,-2.3,-2.6,1030.5,1000.8,0.0,0.0,0.0,4.6,60.0,230,2023-02-15 23:00:00,Ptuj,,,46.425815,62.0,,,E801,2023-02-16 00:00:00,15.881421,
39,2023-02-16 00:00:00,-1.4,94,-2.3,-2.6,1030.5,1000.8,0.0,0.0,0.0,4.6,60.0,230,2023-02-15 23:00:00,Ptuj,,,46.425815,62.0,,,E801,2023-02-16 00:00:00,15.881421,
40,2023-02-16 00:00:00,-1.4,94,-2.3,-2.6,1030.5,1000.8,0.0,0.0,0.0,4.6,60.0,230,2023-02-15 23:00:00,Ptuj,,,46.425815,62.0,,,E801,2023-02-16 00:00:00,15.881421,
41,2023-02-16 00:00:00,-1.4,94,-2.3,-2.6,1030.5,1000.8,0.0,0.0,0.0,4.6,60.0,230,2023-02-15 23:00:00,Ptuj,,,46.425815,62.0,,,E801,2023-02-16 00:00:00,15.881421,
42,2023-02-16 00:00:00,-1.4,94,-2.3,-2.6,1030.5,1000.8,0.0,0.0,0.0,4.6,60.0,230,2023-02-15 23:00:00,Ptuj,,,46.425815,62.0,,,E801,2023-02-16 00:00:00,15.881421,
43,2023-02-16 01:00:00,-1.5,94,-2.3,-2.5,1030.3,1000.6,0.0,0.0,0.0,2.0,56.0,230,2023-02-16 00:00:00,Ptuj,,,46.425815,58.0,,,E801,2023-02-16 01:00:00,15.881421,
44,2023-02-16 01:00:00,-1.5,94,-2.3,-2.5,1030.3,1000.6,0.0,0.0,0.0,2.0,56.0,230,2023-02-16 00:00:00,Ptuj,,,46.425815,58.0,,,E801,2023-02-16 01:00:00,15.881421,
45,2023-02-16 01:00:00,-1.5,94,-2.3,-2.5,1030.3,1000.6,0.0,0.0,0.0,2.0,56.0,230,2023-02-16 00:00:00,Ptuj,,,46.425815,58.0,,,E801,2023-02-16 01:00:00,15.881421,
46,2023-02-16 01:00:00,-1.5,94,-2.3,-2.5,1030.3,1000.6,0.0,0.0,0.0,2.0,56.0,230,2023-02-16 00:00:00,Ptuj,,,46.425815,58.0,,,E801,2023-02-16 01:00:00,15.881421,
47,2023-02-16 01:00:00,-1.5,94,-2.3,-2.5,1030.3,1000.6,0.0,0.0,0.0,2.0,56.0,230,2023-02-16 00:00:00,Ptuj,,,46.425815,58.0,,,E801,2023-02-16 01:00:00,15.881421,
48,2023-02-16 01:00:00,-1.5,94,-2.3,-2.5,1030.3,1000.6,0.0,0.0,0.0,2.0,56.0,230,2023-02-16 00:00:00,Ptuj,,,46.425815,58.0,,,E801,2023-02-16 01:00:00,15.881421,
49,2023-02-16 01:00:00,-1.5,94,-2.3,-2.5,1030.3,1000.6,0.0,0.0,0.0,2.0,56.0,230,2023-02-16 00:00:00,Ptuj,,,46.425815,58.0,,,E801,2023-02-16 01:00:00,15.881421,
50,2023-02-16 01:00:00,-1.5,94,-2.3,-2.5,1030.3,1000.6,0.0,0.0,0.0,2.0,56.0,230,2023-02-16 00:00:00,Ptuj,,,46.425815,58.0,,,E801,2023-02-16 01:00:00,15.881421,
51,2023-02-16 01:00:00,-1.5,94,-2.3,-2.5,1030.3,1000.6,0.0,0.0,0.0,2.0,56.0,230,2023-02-16 00:00:00,Ptuj,,,46.425815,58.0,,,E801,2023-02-16 01:00:00,15.881421,
52,2023-02-16 01:00:00,-1.5,94,-2.3,-2.5,1030.3,1000.6,0.0,0.0,0.0,2.0,56.0,230,2023-02-16 00:00:00,Ptuj,,,46.425815,58.0,,,E801,2023-02-16 01:00:00,15.881421,
53,2023-02-16 01:00:00,-1.5,94,-2.3,-2.5,1030.3,1000.6,0.0,0.0,0.0,2.0,56.0,230,2023-02-16 00:00:00,Ptuj,,,46.425815,58.0,,,E801,2023-02-16 01:00:00,15.881421,
54,2023-02-16 01:00:00,-1.5,94,-2.3,-2.5,1030.3,1000.6,0.0,0.0,0.0,2.0,56.0,230,2023-02-16 00:00:00,Ptuj,,,46.425815,58.0,,,E801,2023-02-16 01:00:00,15.881421,
55,2023-02-16 02:00:00,-1.4,94,-2.3,-2.5,1030.1,1000.3,0.0,0.0,0.0,1.3,57.0,230,2023-02-16 01:00:00,Ptuj,,,46.425815,59.0,,,E801,2023-02-16 02:00:00,15.881421,
56,2023-02-16 02:00:00,-1.4,94,-2.3,-2.5,1030.1,1000.3,0.0,0.0,0.0,1.3,57.0,230,2023-02-16 01:00:00,Ptuj,,,46.425815,59.0,,,E801,2023-02-16 02:00:00,15.881421,
57,2023-02-16 02:00:00,-1.4,94,-2.3,-2.5,1030.1,1000.3,0.0,0.0,0.0,1.3,57.0,230,2023-02-16 01:00:00,Ptuj,,,46.425815,59.0,,,E801,2023-02-16 02:00:00,15.881421,
58,2023-02-16 02:00:00,-1.4,94,-2.3,-2.5,1030.1,1000.3,0.0,0.0,0.0,1.3,57.0,230,2023-02-16 01:00:00,Ptuj,,,46.425815,59.0,,,E801,2023-02-16 02:00:00,15.881421,
59,2023-02-16 02:00:00,-1.4,94,-2.3,-2.5,1030.1,1000.3,0.0,0.0,0.0,1.3,57.0,230,2023-02-16 01:00:00,Ptuj,,,46.425815,59.0,,,E801,2023-02-16 02:00:00,15.881421,
60,2023-02-16 02:00:00,-1.4,94,-2.3,-2.5,1030.1,1000.3,0.0,0.0,0.0,1.3,57.0,230,2023-02-16 01:00:00,Ptuj,,,46.425815,59.0,,,E801,2023-02-16 02:00:00,15.881421,
61,2023-02-16 02:00:00,-1.4,94,-2.3,-2.5,1030.1,1000.3,0.0,0.0,0.0,1.3,57.0,230,2023-02-16 01:00:00,Ptuj,,,46.425815,59.0,,,E801,2023-02-16 02:00:00,15.881421,
62,2023-02-16 02:00:00,-1.4,94,-2.3,-2.5,1030.1,1000.3,0.0,0.0,0.0,1.3,57.0,230,2023-02-16 01:00:00,Ptuj,,,46.425815,59.0,,,E801,2023-02-16 02:00:00,15.881421,
63,2023-02-16 02:00:00,-1.4,94,-2.3,-2.5,1030.1,1000.3,0.0,0.0,0.0,1.3,57.0,230,2023-02-16 01:00:00,Ptuj,,,46.425815,59.0,,,E801,2023-02-16 02:00:00,15.881421,
64,2023-02-16 02:00:00,-1.4,94,-2.3,-2.5,1030.1,1000.3,0.0,0.0,0.0,1.3,57.0,230,2023-02-16 01:00:00,Ptuj,,,46.425815,59.0,,,E801,2023-02-16 02:00:00,15.881421,
65,2023-02-16 03:00:00,-1.5,93,-2.4,-2.9,1029.6,999.8,0.0,0.0,0.0,2.5,51.0,230,2023-02-16 02:00:00,Ptuj,,,46.425815,53.0,,,E801,2023-02-16 03:00:00,15.881421,
66,2023-02-16 03:00:00,-1.5,93,-2.4,-2.9,1029.6,999.8,0.0,0.0,0.0,2.5,51.0,230,2023-02-16 02:00:00,Ptuj,,,46.425815,53.0,,,E801,2023-02-16 03:00:00,15.881421,
67,2023-02-16 03:00:00,-1.5,93,-2.4,-2.9,1029.6,999.8,0.0,0.0,0.0,2.5,51.0,230,2023-02-16 02:00:00,Ptuj,,,46.425815,53.0,,,E801,2023-02-16 03:00:00,15.881421,
68,2023-02-16 03:00:00,-1.5,93,-2.4,-2.9,1029.6,999.8,0.0,0.0,0.0,2.5,51.0,230,2023-02-16 02:00:00,Ptuj,,,46.425815,53.0,,,E801,2023-02-16 03:00:00,15.881421,
69,2023-02-16 03:00:00,-1.5,93,-2.4,-2.9,1029.6,999.8,0.0,0.0,0.0,2.5,51.0,230,2023-02-16 02:00:00,Ptuj,,,46.425815,53.0,,,E801,2023-02-16 03:00:00,15.881421,
70,2023-02-16 03:00:00,-1.5,93,-2.4,-2.9,1029.6,999.8,0.0,0.0,0.0,2.5,51.0,230,2023-02-16 02:00:00,Ptuj,,,46.425815,53.0,,,E801,2023-02-16 03:00:00,15.881421,
71,2023-02-16 03:00:00,-1.5,93,-2.4,-2.9,1029.6,999.8,0.0,0.0,0.0,2.5,51.0,230,2023-02-16 02:00:00,Ptuj,,,46.425815,53.0,,,E801,2023-02-16 03:00:00,15.881421,
72,2023-02-16 03:00:00,-1.5,93,-2.4,-2.9,1029.6,999.8,0.0,0.0,0.0,2.5,51.0,230,2023-02-16 02:00:00,Ptuj,,,46.425815,53.0,,,E801,2023-02-16 03:00:00,15.881421,
73,2023-02-16 03:00:00,-1.5,93,-2.4,-2.9,1029.6,999.8,0.0,0.0,0.0,2.5,51.0,230,2023-02-16 02:00:00,Ptuj,,,46.425815,53.0,,,E801,2023-02-16 03:00:00,15.881421,
74,2023-02-16 03:00:00,-1.5,93,-2.4,-2.9,1029.6,999.8,0.0,0.0,0.0,2.5,51.0,230,2023-02-16 02:00:00,Ptuj,,,46.425815,53.0,,,E801,2023-02-16 03:00:00,15.881421,
75,2023-02-16 03:00:00,-1.5,93,-2.4,-2.9,1029.6,999.8,0.0,0.0,0.0,2.5,51.0,230,2023-02-16 02:00:00,Ptuj,,,46.425815,53.0,,,E801,2023-02-16 03:00:00,15.881421,
76,2023-02-16 03:00:00,-1.5,93,-2.4,-2.9,1029.6,999.8,0.0,0.0,0.0,2.5,51.0,230,2023-02-16 02:00:00,Ptuj,,,46.425815,53.0,,,E801,2023-02-16 03:00:00,15.881421,
77,2023-02-16 04:00:00,-1.4,93,-2.4,-3.1,1029.3,999.5,0.0,0.0,0.0,1.9,47.0,230,2023-02-16 03:00:00,Ptuj,,,46.425815,49.0,,,E801,2023-02-16 04:00:00,15.881421,
78,2023-02-16 04:00:00,-1.4,93,-2.4,-3.1,1029.3,999.5,0.0,0.0,0.0,1.9,47.0,230,2023-02-16 03:00:00,Ptuj,,,46.425815,49.0,,,E801,2023-02-16 04:00:00,15.881421,
79,2023-02-16 04:00:00,-1.4,93,-2.4,-3.1,1029.3,999.5,0.0,0.0,0.0,1.9,47.0,230,2023-02-16 03:00:00,Ptuj,,,46.425815,49.0,,,E801,2023-02-16 04:00:00,15.881421,
80,2023-02-16 04:00:00,-1.4,93,-2.4,-3.1,1029.3,999.5,0.0,0.0,0.0,1.9,47.0,230,2023-02-16 03:00:00,Ptuj,,,46.425815,49.0,,,E801,2023-02-16 04:00:00,15.881421,
81,2023-02-16 04:00:00,-1.4,93,-2.4,-3.1,1029.3,999.5,0.0,0.0,0.0,1.9,47.0,230,2023-02-16 03:00:00,Ptuj,,,46.425815,49.0,,,E801,2023-02-16 04:00:00,15.881421,
82,2023-02-16 04:00:00,-1.4,93,-2.4,-3.1,1029.3,999.5,0.0,0.0,0.0,1.9,47.0,230,2023-02-16 03:00:00,Ptuj,,,46.425815,49.0,,,E801,2023-02-16 04:00:00,15.881421,
83,2023-02-16 04:00:00,-1.4,93,-2.4,-3.1,1029.3,999.5,0.0,0.0,0.0,1.9,47.0,230,2023-02-16 03:00:00,Ptuj,,,46.425815,49.0,,,E801,2023-02-16 04:00:00,15.881421,
84,2023-02-16 04:00:00,-1.4,93,-2.4,-3.1,1029.3,999.5,0.0,0.0,0.0,1.9,47.0,230,2023-02-16 03:00:00,Ptuj,,,46.425815,49.0,,,E801,2023-02-16 04:00:00,15.881421,
85,2023-02-16 04:00:00,-1.4,93,-2.4,-3.1,1029.3,999.5,0.0,0.0,0.0,1.9,47.0,230,2023-02-16 03:00:00,Ptuj,,,46.425815,49.0,,,E801,2023-02-16 04:00:00,15.881421,
86,2023-02-16 04:00:00,-1.4,93,-2.4,-3.1,1029.3,999.5,0.0,0.0,0.0,1.9,47.0,230,2023-02-16 03:00:00,Ptuj,,,46.425815,49.0,,,E801,2023-02-16 04:00:00,15.881421,
87,2023-02-16 04:00:00,-1.4,93,-2.4,-3.1,1029.3,999.5,0.0,0.0,0.0,1.9,47.0,230,2023-02-16 03:00:00,Ptuj,,,46.425815,49.0,,,E801,2023-02-16 04:00:00,15.881421,
88,2023-02-16 04:00:00,-1.4,93,-2.4,-3.1,1029.3,999.5,0.0,0.0,0.0,1.9,47.0,230,2023-02-16 03:00:00,Ptuj,,,46.425815,49.0,,,E801,2023-02-16 04:00:00,15.881421,
89,2023-02-16 05:00:00,-1.6,92,-2.7,-4.6,1029.4,999.5,0.0,0.0,0.0,1.8,56.0,230,2023-02-16 04:00:00,Ptuj,,,46.425815,58.0,,,E801,2023-02-16 05:00:00,15.881421,
90,2023-02-16 05:00:00,-1.6,92,-2.7,-4.6,1029.4,999.5,0.0,0.0,0.0,1.8,56.0,230,2023-02-16 04:00:00,Ptuj,,,46.425815,58.0,,,E801,2023-02-16 05:00:00,15.881421,
91,2023-02-16 05:00:00,-1.6,92,-2.7,-4.6,1029.4,999.5,0.0,0.0,0.0,1.8,56.0,230,2023-02-16 04:00:00,Ptuj,,,46.425815,58.0,,,E801,2023-02-16 05:00:00,15.881421,
92,2023-02-16 05:00:00,-1.6,92,-2.7,-4.6,1029.4,999.5,0.0,0.0,0.0,1.8,56.0,230,2023-02-16 04:00:00,Ptuj,,,46.425815,58.0,,,E801,2023-02-16 05:00:00,15.881421,
93,2023-02-16 05:00:00,-1.6,92,-2.7,-4.6,1029.4,999.5,0.0,0.0,0.0,1.8,56.0,230,2023-02-16 04:00:00,Ptuj,,,46.425815,58.0,,,E801,2023-02-16 05:00:00,15.881421,
94,2023-02-16 05:00:00,-1.6,92,-2.7,-4.6,1029.4,999.5,0.0,0.0,0.0,1.8,56.0,230,2023-02-16 04:00:00,Ptuj,,,46.425815,58.0,,,E801,2023-02-16 05:00:00,15.881421,
95,2023-02-16 05:00:00,-1.6,92,-2.7,-4.6,1029.4,999.5,0.0,0.0,0.0,1.8,56.0,230,2023-02-16 04:00:00,Ptuj,,,46.425815,58.0,,,E801,2023-02-16 05:00:00,15.881421,
96,2023-02-16 05:00:00,-1.6,92,-2.7,-4.6,1029.4,999.5,0.0,0.0,0.0,1.8,56.0,230,2023-02-16 04:00:00,Ptuj,,,46.425815,58.0,,,E801,2023-02-16 05:00:00,15.881421,
97,2023-02-16 05:00:00,-1.6,92,-2.7,-4.6,1029.4,999.5,0.0,0.0,0.0,1.8,56.0,230,2023-02-16 04:00:00,Ptuj,,,46.425815,58.0,,,E801,2023-02-16 05:00:00,15.881421,
98,2023-02-16 05:00:00,-1.6,92,-2.7,-4.6,1029.4,999.5,0.0,0.0,0.0,1.8,56.0,230,2023-02-16 04:00:00,Ptuj,,,46.425815,58.0,,,E801,2023-02-16 05:00:00,15.881421,
99,2023-02-16 05:00:00,-1.6,92,-2.7,-4.6,1029.4,999.5,0.0,0.0,0.0,1.8,56.0,230,2023-02-16 04:00:00,Ptuj,,,46.425815,58.0,,,E801,2023-02-16 05:00:00,15.881421,
100,2023-02-16 05:00:00,-1.6,92,-2.7,-4.6,1029.4,999.5,0.0,0.0,0.0,1.8,56.0,230,2023-02-16 04:00:00,Ptuj,,,46.425815,58.0,,,E801,2023-02-16 05:00:00,15.881421,
101,2023-02-16 06:00:00,-2.0,92,-3.1,-6.0,1029.3,999.2,0.0,0.0,0.0,1.5,54.0,230,2023-02-16 05:00:00,Ptuj,,,46.425815,56.0,,,E801,2023-02-16 06:00:00,15.881421,
102,2023-02-16 06:00:00,-2.0,92,-3.1,-6.0,1029.3,999.2,0.0,0.0,0.0,1.5,54.0,230,2023-02-16 05:00:00,Ptuj,,,46.425815,56.0,,,E801,2023-02-16 06:00:00,15.881421,
103,2023-02-16 06:00:00,-2.0,92,-3.1,-6.0,1029.3,999.2,0.0,0.0,0.0,1.5,54.0,230,2023-02-16 05:00:00,Ptuj,,,46.425815,56.0,,,E801,2023-02-16 06:00:00,15.881421,
104,2023-02-16 06:00:00,-2.0,92,-3.1,-6.0,1029.3,999.2,0.0,0.0,0.0,1.5,54.0,230,2023-02-16 05:00:00,Ptuj,,,46.425815,56.0,,,E801,2023-02-16 06:00:00,15.881421,
105,2023-02-16 06:00:00,-2.0,92,-3.1,-6.0,1029.3,999.2,0.0,0.0,0.0,1.5,54.0,230,2023-02-16 05:00:00,Ptuj,,,46.425815,56.0,,,E801,2023-02-16 06:00:00,15.881421,
106,2023-02-16 06:00:00,-2.0,92,-3.1,-6.0,1029.3,999.2,0.0,0.0,0.0,1.5,54.0,230,2023-02-16 05:00:00,Ptuj,,,46.425815,56.0,,,E801,2023-02-16 06:00:00,15.881421,
107,2023-02-16 06:00:00,-2.0,92,-3.1,-6.0,1029.3,999.2,0.0,0.0,0.0,1.5,54.0,230,2023-02-16 05:00:00,Ptuj,,,46.425815,56.0,,,E801,2023-02-16 06:00:00,15.881421,
108,2023-02-16 06:00:00,-2.0,92,-3.1,-6.0,1029.3,999.2,0.0,0.0,0.0,1.5,54.0,230,2023-02-16 05:00:00,Ptuj,,,46.425815,56.0,,,E801,2023-02-16 06:00:00,15.881421,
109,2023-02-16 06:00:00,-2.0,92,-3.1,-6.0,1029.3,999.2,0.0,0.0,0.0,1.5,54.0,230,2023-02-16 05:00:00,Ptuj,,,46.425815,56.0,,,E801,2023-02-16 06:00:00,15.881421,
110,2023-02-16 07:00:00,-2.4,92,-3.6,-6.5,1029.3,999.2,0.0,0.0,0.0,2.5,52.0,230,2023-02-16 06:00:00,Ptuj,,,46.425815,53.0,,,E801,2023-02-16 07:00:00,15.881421,
111,2023-02-16 07:00:00,-2.4,92,-3.6,-6.5,1029.3,999.2,0.0,0.0,0.0,2.5,52.0,230,2023-02-16 06:00:00,Ptuj,,,46.425815,53.0,,,E801,2023-02-16 07:00:00,15.881421,
112,2023-02-16 07:00:00,-2.4,92,-3.6,-6.5,1029.3,999.2,0.0,0.0,0.0,2.5,52.0,230,2023-02-16 06:00:00,Ptuj,,,46.425815,53.0,,,E801,2023-02-16 07:00:00,15.881421,
113,2023-02-16 07:00:00,-2.4,92,-3.6,-6.5,1029.3,999.2,0.0,0.0,0.0,2.5,52.0,230,2023-02-16 06:00:00,Ptuj,,,46.425815,53.0,,,E801,2023-02-16 07:00:00,15.881421,
114,2023-02-16 07:00:00,-2.4,92,-3.6,-6.5,1029.3,999.2,0.0,0.0,0.0,2.5,52.0,230,2023-02-16 06:00:00,Ptuj,,,46.425815,53.0,,,E801,2023-02-16 07:00:00,15.881421,
115,2023-02-16 07:00:00,-2.4,92,-3.6,-6.5,1029.3,999.2,0.0,0.0,0.0,2.5,52.0,230,2023-02-16 06:00:00,Ptuj,,,46.425815,53.0,,,E801,2023-02-16 07:00:00,15.881421,
116,2023-02-16 07:00:00,-2.4,92,-3.6,-6.5,1029.3,999.2,0.0,0.0,0.0,2.5,52.0,230,2023-02-16 06:00:00,Ptuj,,,46.425815,53.0,,,E801,2023-02-16 07:00:00,15.881421,
